gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
0610039K10Rik,0.026170262,0.085090446,0.489239633,0.247465867,0.339051067,0.057349406
1110032A03Rik,3.824121068,7.137256524,0.998295329,13.03901946,3.147539287,10.85243888
1110046J04Rik,0,0,0.007103413,0,0.066751637,0.152541959
1500009L16Rik,0,0.227025046,0.023387095,0,33.80610247,26.85079069
1700013G24Rik,0,0.011696399,11.70602153,1.745935487,1.045590179,0.303963624
1700013H16Rik,0,0.008597656,81.90701382,2.353576522,0.47220701,0
1700019D03Rik,33.10099083,19.96796752,15.14524107,2.347023455,7.109987072,9.943748291
1700019E08Rik,0.009079214,0.611711856,0.120066507,0,0.009235463,0.396501704
1700021A07Rik,0,0,0.50314788,0,0,1.933528111
1700022N22Rik,0.394528797,0.448815434,4.327847999,4.319700729,3.169589508,2.402823506
1700042G15Rik,0,0,4.715878433,6.00290286,1.36538534,2.791588922
1700047F07Rik,0.451422021,0.94561933,6.610769716,18.39872319,0.268712697,0.179497451
1700061E17Rik,0,0,0.352784303,0,0,0
1700095A21Rik,0,0.025107495,0.038039256,0.053499783,0.095933448,0.106195335
1700097N02Rik,0.682862636,0.285612305,0.107700491,0,0.196806243,0.015715867
1810037I17Rik,83.49774,76.13144354,36.33214498,5.333813319,29.38985715,68.04592932
1810044D09Rik,0.02243275,0,1.021922246,8.03645541,4.508885602,3.753637795
2310009B15Rik,0,0,0.021099718,0.046163129,0.644870968,1.444316069
2310015K22Rik,1.712261199,4.464102319,2.994115372,0.809044416,3.703071022,2.286781122
2310033P09Rik,24.25790989,9.713113617,2.933010569,11.79410763,11.82673996,9.500632451
2310039H08Rik,0.328463256,0,0.051930631,1.515942357,1.211877791,5.90547696
2310068J16Rik,0.367944772,0.201480454,1.794489167,0.08867356,0.017997381,0.349299538
2410024N13Rik,0,0,5.838659257,7.368390261,5.365523823,17.91633818
2410131K14Rik,9.415075097,17.39085077,4.029588993,15.19550209,13.7071614,18.62042149
2410141K09Rik,5.55152842,7.14261568,1.140383464,2.640600714,3.820497928,10.56985203
2610021A01Rik,7.055366931,15.43244534,17.33807267,10.68709349,25.67677648,24.22979015
2610507I01Rik,0.178382141,0.096937138,2.366025698,5.76896685,0.697225724,0.830566792
2610528J11Rik,3.536189666,3.308836338,1.762339054,0.034915495,8.681534823,67.94457554
2810006K23Rik,0,0,2.799531382,6.778135149,15.01245443,26.16218728
3110040N11Rik,6.70923962,4.423888943,2.977640509,6.578999479,23.00575159,30.52282544
3110053B16Rik,0.386695889,0.27198693,0.165347976,0.093424825,0.416144098,0.195745117
3110082I17Rik,9.278484831,8.024989349,1.931734883,4.08184576,18.78874035,40.0439129
3830406C13Rik,15.19175395,23.85414575,11.74644868,2.973337442,4.583758392,17.25662252
4632404H12Rik,1.915184542,1.59202988,0.079679383,3.413172235,0.199182567,0.017539908
4930425L21Rik,0,0,0,0,0.154844292,0.178453608
4930430F08Rik,0.013085131,0.06366524,0.123270992,7.248494904,5.312718018,8.851687803
4930434O05Rik,0,0,0,0,0.004567125,0.000628419
4930455C13Rik,0,0.037661243,0.001093622,0,0.004279809,0.219423106
4930486L24Rik,0,0,0,0,0,0.054056106
4930503E14Rik,0.098019728,0.329169128,0.288369812,1.797656461,0.159588749,1.748249318
4930550L24Rik,0.540095576,0.491437094,0.235242855,18.62790085,1.214084252,16.67396654
4930563E22Rik,0.254237831,0.124626325,0.250602613,7.498380022,1.170090513,1.44621642
4930572O03Rik,0.014561203,0.016667083,0.470664902,0.226153587,0.059583732,0.007890295
4930578M01Rik,0.387248196,1.43087693,0.169582923,0,0.347518949,0.976080524
4930579C12Rik,0.330193787,0.305672311,0.411215401,0.713600196,0.016561403,0.003443796
4930588A03Rik,0.625688513,0.31384369,0.058788989,0,0.005793233,0.003873611
4930597O21Rik,0.057147975,0.236718703,0.746024346,0,0.000848875,0
4933430I17Rik,0.98955995,2.687272318,4.364683257,7.054819604,11.79661594,12.22797333
5430403G16Rik,3.890023878,3.004082595,0.843744733,0.275710843,25.5659469,27.2507034
5830444B04Rik,0,0.011696399,0.081350373,4.559928317,2.434766595,0.659278908
8030474K03Rik,0.306308522,0.523470928,3.643519422,5.077728204,0.172234097,0.077011839
9130204K15Rik,70.73224205,61.61384516,40.08007663,0.051609492,22.25369639,6.609079343
9130230L23Rik,0,0.30038432,0.035345161,0.105246519,0.247520982,0.388187698
9330102E08Rik,34.83118677,58.27848718,23.33341416,1.519862226,0.377082663,0.475413402
9330136K24Rik,0,0.179332351,0.259057151,0.066197364,0.011752037,0.003474955
9330185C12Rik,0.007477583,0,0.00123784,0,0,0.133958696
9930021J03Rik,5.58165799,10.85404239,46.84984219,55.65250236,28.66829369,30.15597225
A030001D20Rik,0.013085131,0,0.006993026,0,0.031714866,0.033284952
A130010J15Rik,0.349914461,2.180446152,0.131215127,1.271499303,3.636580028,3.571670572
A230005M16Rik,0,0,0,0,0,0.564684173
A330084C13Rik,0,0.251074952,0.353993842,1.26501413,0.030760761,0.214332506
A430073D23Rik,0.029122406,0.004970684,0,0,0.223948149,0.252728445
A4galt,13.66492663,15.65750254,45.7730285,18.953266,4.803097287,25.51870754
A530064D06Rik,0.276662859,0.030629802,0.367384199,0.276981124,0.926886655,7.125791596
A630010A05Rik,0.543229603,0.485820499,1.175815955,0,0,0.00033841
A830018L16Rik,11.97600466,14.82319755,4.137702879,0.00612057,0.247865522,0.335180863
A930004D18Rik,0.136955139,0,0.018667165,0,3.255424806,10.75920331
A930004J17Rik,0,0.02709187,1.07038856,1.775271665,2.710253846,5.255638175
A930005H10Rik,0.235795963,0.789374629,0.346066059,1.242132352,0.99654483,1.132186277
AA623943,0.724091188,1.918854414,144.2697667,3.864543529,2.809622872,0.172966704
Abca16,1.566941125,3.290657799,0.039670942,0.375146098,2.206277821,1.573190508
Abcd3,46.04385518,49.78757242,18.2028301,9.494902258,46.42832812,82.05935112
Abcg1,37.45089501,23.32653384,7.171716141,0.24952996,3.44216625,23.83457931
Abcg2,0.208821924,0.838570479,3.839920438,0.006717687,2.396339552,14.15381566
Abhd2,31.67787936,31.35089656,9.97628186,2.611630343,2.694621052,16.64332529
Abhd4,270.9544867,360.3627979,126.3548206,6.470231161,20.00895656,65.86504198
Abo,0,0,1.612102495,0,1.097858974,2.593446923
AC169509.1,7.816494725,9.776112689,7.650485387,0.803578736,0.548495649,0.35741789
Acaa2,0,0.272182127,0.444513087,0.3666488,31.23858327,311.5113265
Acad11,34.18828004,30.97306209,4.398495614,24.72036246,27.14354926,30.79210775
Ace2,3.942366289,4.363855135,4.62432591,3.212033369,0.210646841,0.001692052
Ackr4,4.841319022,4.54140153,0.068394194,0.34492919,0.543744208,0.331641416
Acot2,0.354767567,0.187681523,1.382095785,0.290412818,2.48350409,76.7721886
Acpp,84.35857571,80.99093992,44.90865871,27.04077551,41.15930168,32.47582639
Acsf3,3.362517541,1.881211632,0.600649953,0.031591223,1.860440763,10.22359353
Actg1,10.35693115,8.915981212,8.633297977,39.10492025,94.66096937,372.9836113
Acy3,1.085712522,1.45094831,1.413499034,0.463286378,5.535241933,6.370308802
Acyp2,0,0,0.611608596,0.669973104,3.785174761,5.453324249
Adamts2,0.654256554,0.047296885,7.754917252,0.323924023,0.744240216,0.595700696
Adgrg3,0,0,0.607499646,0.038774253,2.612498225,0.033122498
Adgrl3,10.24348834,4.339993397,2.82608043,3.031887669,0.133089245,0.096635348
Adhfe1,2.190885579,5.467855054,3.366965545,0,1.595266325,3.899796771
Adprm,17.03910408,18.23106302,8.142554595,0.030554067,3.984167544,14.7927101
Adss,345.8936966,437.546207,242.8841029,94.56195056,97.93050313,120.461623
Afap1l1,1.084988842,0.634611992,1.30491119,0,5.759843716,5.482690028
Agpat3,17.33130612,8.939057357,6.113845009,2.728313109,4.56786908,3.71901838
Aim2,0,0,0.089956859,0.547055939,0.983954794,1.087424571
Aipl1,0.007477583,0,0.001093622,0,0,0.001719243
Ak7,2.010011421,2.451955157,12.16239299,43.34870505,214.0376239,90.11254454
Akr1c14,0.386834725,0.227558042,0.256987724,0,2.757625794,1.396967412
Akt3,92.82171233,132.1706294,140.0075945,19.54037913,19.59382148,18.05554779
Aktip,38.66327867,50.43421077,25.12336355,17.69212838,16.29847663,69.1396799
Aldh7a1,38.73607658,33.73830514,10.13722316,7.109050363,13.32851641,29.79029792
Alkbh3,8.112189277,9.514217743,6.802641016,23.45461413,43.06325568,35.85973986
Alpk2,10.12929894,6.44015115,0.965603528,1.935412621,0.086981521,0.003823035
Amph,0.013085131,0.240131463,0.008086647,0,0.409729717,6.118150274
Ankrd34c,0.460328886,2.751047121,5.296355603,0.516339443,0,0.001015231
Ankrd36,3.428252876,3.256621352,2.450204245,0.082310831,0.661572624,1.117553278
Ankrd37,0.900034651,0.031924985,4.377897401,1.755333268,3.169215176,3.16679443
Ankrd49,64.4114002,72.15333389,36.68793573,26.46540021,23.38344362,45.49579129
Ankzf1,7.0461738,8.247194784,12.09434626,16.3180118,15.86202313,20.26693128
Ano2,1.94933649,1.863967224,2.688380651,0.026751366,0.512602983,0.003503445
Ano6,45.71431569,32.2960708,16.37309263,0.163720222,15.9613076,55.71492689
Anxa3,0,0,2.30866228,0,5.127449675,37.35817748
Anxa4,2.440554797,6.745072359,0.561297993,2.490227884,18.517253,32.2416388
Aopep,21.66865238,19.4378495,8.324038874,8.250307123,22.02210921,49.03368643
Ap3m1,243.6629223,301.2211968,83.5339513,34.80450924,50.44630334,64.41403874
Apbb1ip,0.170106704,0.091483165,0.325438751,0,6.664874464,7.320302315
Apeh,35.48599104,39.21036034,10.95630466,9.853574848,12.29871335,35.68599179
Aph1c,11.68210278,11.25138274,2.218710885,0.475395679,0.264782831,3.027590897
Apoa1,0,1.099284637,0.019502406,0,17.73292866,12.10489928
Apob,0.503139269,0.116963989,1.077483452,0,0.003276518,0.020060269
Apod,0.458677898,1.781067585,0.704958969,0.6548432,0.001854512,3.113716885
App,4.423384651,2.474556543,2.069703703,1.662928976,0.702381211,8.415986417
Arfip2,7.729615985,16.24899109,10.50372234,9.20554006,29.91893736,32.76811401
Arhgap27,0,0.058481995,2.040824404,0,0.306655935,2.389253794
Arhgap27os2,0,0,0,0,0.002683603,0.038213829
Arhgef16,71.79252238,62.08433879,34.05972649,95.81038043,172.892231,18.34157392
Arid3c,4.92211858,0.95038131,1.201450883,3.391231928,1.371643561,0.661776377
Arl5a,5.878971398,12.22421022,34.20640498,22.60645055,21.58038261,56.9645452
Arrdc4,0.021841805,0.218210802,4.03534795,9.932676168,1.821017791,1.336613561
Asap3,0,0,0.163039692,0.004413158,3.745236339,2.087604222
Asb12,3.830556347,4.738981906,2.268280869,0,0.01812409,0.002259428
Asb3,34.70441183,18.96835848,8.429465282,5.45652733,3.415436144,16.21828213
Asb7,5.691661963,3.977558602,6.306472428,5.905999347,9.856105393,16.67583588
Asns,0.95112855,5.611568017,4.590939833,18.8077043,31.52759797,392.8471601
Asnsd1,7.750995677,5.233416158,7.177576615,10.81543351,15.97356989,21.24263201
Asz1,71.80426051,80.81537981,14.68588165,5.574262632,15.75368748,18.63216453
Atf7ip,202.7515333,254.263584,190.8622551,173.7712865,43.01621826,68.34295896
Atf7ip2,2.600802754,6.029556932,271.0328972,163.4004166,20.00078719,10.12179583
Atg16l2,0.212110206,0.383604206,2.449685136,35.48284132,100.0968724,84.1728429
Atp2b4,47.20857773,52.35733529,34.4160168,3.511427424,1.932647588,4.198080476
Atp6v1g1,44.59714943,46.99156337,14.75839936,14.47998165,47.10906585,141.7390992
Auh,136.7699161,156.4707153,35.81619307,6.181936014,5.891536697,8.112426978
Aven,161.4487393,161.2711891,46.18573363,50.81555744,66.90003517,22.55373633
Axdnd1,0.470503546,0.881807746,8.273205156,7.513011016,10.96653013,3.030822414
B020004J07Rik,0.013085131,1.914410896,432.9517845,258.117651,42.83039616,20.21672524
B020031M17Rik,0.02243275,0.664817445,138.4738609,2.35361266,0.098949876,0.001176633
B3galnt1,6.807017004,2.575561,0.751560609,5.597541047,0.725561793,8.094112628
B3gnt2,1.182854217,1.262135663,1.387068013,0.079946934,0.006790998,0.020578082
B3gntl1,34.91960009,34.34561707,26.38505782,9.871162317,5.928979531,1.563530199
B4galt1,0.711386761,0.369426834,11.00163787,5.467388292,78.18756364,90.57110784
B930059L03Rik,0.308971286,0.759194445,2.914472303,4.50163101,2.367209629,1.807410648
BB287469,0.007280602,1.324438934,155.0829221,6.718522701,0.172190296,0.140727011
BC028777,0.091595918,0,0.51465098,0.361485226,0.232873888,0.414579692
BC051019,7.179478671,8.57920815,4.940401169,12.70509819,12.50051125,4.437906548
BC051665,2.381104855,2.829231474,0.019418167,0.005265204,1.742088647,413.6551602
BC061195,0.007477583,0.271379093,8.207220263,2.507261651,0.308394579,0.106517666
BC147527,0.009079214,4.175366411,230.1769199,4.223041273,0.368149093,0.098313048
Bcdin3d,0.414994288,2.742450752,7.144971741,3.271771737,5.675498279,20.10120346
Bckdha,0,0,1.214527237,0.299949663,6.522950707,2.459067697
Bcl3,0,0.082087354,1.067481586,9.70281667,16.20269853,11.92311737
Bhlhe40,22.21404083,27.35827434,14.34259053,0.519874035,14.51549646,21.61582802
Bhmt,0,0,4.586168309,208.3459278,869.3080537,253.3078062
Bicc1,175.4515293,177.4199475,84.12935503,7.228436993,2.057629138,1.567244188
Bin3,121.2242236,132.2662008,25.29344397,17.56588016,10.06269412,14.77114423
Birc2,91.23724338,88.48108009,50.94393926,15.00688046,19.25920143,22.71728897
Bmt2,33.95704304,37.22002393,33.62411289,10.0586437,5.496831266,10.79324356
Bmyc,0,0,0.212443275,0.14189894,4.259725154,26.30393152
Btbd8,23.40388,20.61959997,8.475613313,5.286007971,0.782853029,7.242425273
Btc,0,0,0,0,0.082597082,0
Bub1b,347.0259696,56.69161718,38.13180563,67.6064463,103.0510414,143.2534476
C030010L15Rik,0.052340524,0,0.000983234,0,0.003797137,0
C130073F10Rik,24.71667743,37.81907361,143.0140646,231.7166006,159.7746587,201.3375735
C1s1,0.072806015,0.084077188,0.366679971,0.379353613,0.963295556,0.009819748
C330018D20Rik,16.64420787,11.40555764,3.891249357,17.14185926,22.13358475,33.58468088
C330022B21Rik,0.10336143,0.134683821,0.737017047,0.94420209,3.781064383,2.390931588
C330022C24Rik,0,0.025659118,0.001093622,0,0,0.032992843
C330024D21Rik,0,0,2.255444223,3.029519748,3.78275859,9.785694152
C4bp,0,0,0.01084244,0.006462375,0.0529343,0.333014071
C78283,0,0,0.346142444,0.025205767,7.969542253,10.75720654
C9orf72,19.82758657,19.69584103,5.1281934,3.842202487,1.924457859,5.108118213
Cacna1a,0,0.02912495,0.117007626,0.458096216,2.013977249,0.464580123
Calm5,0,0,0,1.343537338,6.968714503,1.031435512
Camk2d,1.835722432,0.626684819,0.645535187,0,26.01561107,66.59356674
Camk4,2.888531829,2.510591521,0.88253169,0.055246691,0.049091364,0.250567982
Capn10,55.80105544,37.57341081,29.00415888,24.23357145,21.4021281,22.14302972
Capn12,3.020533989,1.326005939,0.645969949,1.213575296,0.075215814,0.696477193
Car12,1.306429681,2.826364029,0.753952342,0.024928368,0.071940221,0.137154754
Card11,0.24513878,1.078663048,0.238397839,1.575465994,0.515364585,0.092125524
Card14,0,0.163749585,0.044845886,0.196217,1.841038661,0.017471953
Casp7,11.06610206,5.641655711,1.103460955,0.020876189,1.660581462,39.07721042
Cat,5.421803784,3.958451758,3.644069194,0.048964557,17.60463213,78.01422149
Cav2,0,0,0.619970766,0.659289286,5.873912035,0.095680506
Cbfa2t3,43.8457972,29.79511857,12.59664768,1.81494204,4.493414361,6.754923042
Cbr2,0,0.066215639,0.128662268,3.55956648,48.20167358,2.982628657
Cbr4,3.70601887,3.736445811,0.124871022,0.023252907,4.173137869,25.52395055
Cc2d2a,0.325250076,0.659165779,0.065417042,0.007693855,0.031368249,0.077385757
Ccdc150,4.944134993,3.590024502,2.767227691,0.357356693,2.497194207,4.85302702
Ccdc34,110.7964053,53.0848927,13.109181,7.128196109,8.555201103,27.47031425
Ccdc40,0,1.839133417,9.759079523,12.99217254,11.38204221,0.763774386
Ccdc50,161.6489246,182.3375022,170.261572,18.21376127,15.89095476,35.65161271
Ccnb3,55.26558623,38.65453218,7.319846413,15.1138698,0.396964078,0.388826609
Ccpg1os,6.778655454,3.729756904,13.74459475,18.149771,17.12494279,27.10571455
Cd28,0,0,0.051276087,0,1.819065335,4.464476736
Cd300ld,0.416146744,0.730779877,1.093011347,0.004459477,0.249175631,3.137540455
Cd53,0,0,0.286436557,0,7.806535589,0
Cdc123,48.57802703,38.99000057,18.19992005,7.639848771,35.82922473,205.4616505
Cdh23,1.901748626,3.590760605,3.061774721,6.672875829,3.333770567,0.672836134
Cdk6,5.404966428,6.649880921,1.822133956,3.895171926,13.62007547,11.56475908
Cdkl4,1.131712586,0.651984278,3.882045784,8.856225831,6.13530065,2.723131142
Cela2a,0.583270735,1.480380172,0.944887871,0,0.259843782,7.397142539
Cela3b,0,0,0.001093622,0,0.312436007,0.00055309
Cenpw,24.77760945,46.82296274,54.06090601,28.90696714,27.60766268,44.00468572
Cep290,13.25025785,18.34098974,11.14626185,26.42884987,43.00093512,60.00423057
Cep44,5.481356541,1.059969214,3.457880032,5.181136688,13.97847527,23.60056757
Cep72,8.041408312,7.808078369,2.374546467,4.523525423,9.708966929,28.44407913
Cfap36,30.08662523,26.50064509,20.21063352,7.669423642,7.196528218,11.81786142
Cfap43,0,0.283105909,6.945624982,5.163366406,3.96213001,8.721742559
Cfap45,34.94511168,18.66383647,5.645505923,0,0.425596788,0.329376436
Cfap53,19.9844699,11.16502456,3.081684188,1.487572065,0.164910367,0.306984175
Chchd10,0.474794065,0.031472501,4.5879727,1.240798384,10.69725229,8.296365525
Chmp2b,59.04132771,44.62044317,5.687513701,2.100817402,6.141726991,47.02447655
Chmp6,0,0.454722797,1.367432392,14.02399394,9.709582834,25.67129811
Chn2,1.562920045,2.145347034,1.417280891,0.053513727,1.561990188,2.066019522
Chrna5,0,1.695760081,1.57924636,0.977337513,0.595455935,0.420959669
Cidec,0.493520495,0.404546495,0.019418167,0.206796015,1.386936648,0.579356829
Cilp,0,0.320328639,9.015153286,16.77053849,20.16053318,7.55806591
Cklf,3.735303584,3.778170234,8.255441061,6.703606314,4.661251366,22.6551435
Clcnka,0,0,1.122023941,6.64459052,41.22005361,0.880989045
Cldn34d,0,0.075322486,0.09520513,0.063617325,0.84529788,0.358188155
Clec2f,1.524690098,1.29413759,0.040953897,0,0.268871111,3.983462292
Clec2g,0,0,0.660930042,0.577480759,0.246696819,0.986968616
Clic3,0.644624199,0,0.002187243,0,17.03201157,20.08122333
Cmas,236.9225546,161.7817577,79.87342215,32.70440376,13.17613197,27.29407525
Cmbl,0,0.086079529,1.827592515,0,9.78354504,58.41409737
Cmtm5,0,0,0.000983234,0,0,0
Cmtm8,20.50599679,14.84332049,1.958044032,2.0102287,0.335925914,8.869786044
Cmtr2,66.81839467,91.13211456,32.8269615,13.88023492,2.102400782,3.70205156
Cnmd,2.350991688,1.217376251,2.566755071,1.680665826,10.51921994,0.240552232
Cnpy1,27.82429171,36.44838338,28.93530535,0.374691376,0.39246355,15.20066383
Coasy,21.84184536,19.97976907,10.80863433,10.75517349,17.84664328,45.99693882
Cog3,62.4391482,59.66042252,11.75622231,26.63456043,30.1801462,18.6274493
Cog6,28.7372188,32.896007,21.30463703,7.686375192,11.96100167,31.44651928
Colq,1.545530431,5.654591219,11.79673294,2.423743273,0.723405481,0.16689197
Coro1c,13.2384588,14.26412398,22.48387801,31.94520723,98.47708126,182.5223536
Cox11,0.215766378,0.025659118,0.146197771,0.030554067,0.885031583,0.868297899
Cox16,1.296710526,0.45160893,0.734310879,7.101962752,7.102876739,9.683786355
Cox7b,3.674229961,1.891362421,29.10470372,6.730343982,52.35630531,232.1058958
Cox7b2,0,0,0.466603705,0.577115763,0.654388392,0.12262246
Cpeb1,347.1261773,295.2665525,88.50436339,16.33237347,3.948616461,3.188603609
Cpm,39.05485593,53.32567248,29.77614552,8.119513738,3.115209043,11.95962989
Cr1l,7.50656694,7.456704724,3.402614329,1.836381331,12.07586294,28.26378162
Cradd,3.516693311,4.466512333,0.489990461,0,0.981898927,3.600636445
Creb3l1,3.09015418,2.653261695,4.629501834,1.128956849,0.507308305,0.274622894
Creg1,0.885750458,1.326987377,0.409856709,11.30186161,49.7093019,60.20936811
Crip2,4.505701609,18.16400562,7.458195973,11.47723757,525.1608507,724.3151871
Crry-ps,1.754101626,1.957684689,0.706188679,0.444865681,2.940453153,6.837883009
Cryab,0,0.19467122,0.039497037,2.078925301,4.498734438,83.8164787
Crygb,0,0,0,0,0,0.091439788
Cspg5,21.91551147,16.72275814,11.38975524,0.357283802,1.352669097,3.082030195
Csrp2,0.497441061,1.774588691,1.357416808,1.544915519,15.32299743,55.11262711
Cstf3,18.20078492,26.39675826,58.96381342,48.11950516,55.2941909,58.52955476
Ctbs,8.571365303,7.672620207,3.411216043,0.81284009,3.585942788,12.8615567
Cxcr2,0,0,0.012571521,0,0.023598699,0.337934238
Cyb561,5.157353059,3.193822768,1.153782961,0.042517211,1.143406195,12.32403171
Cyp2d67-ps,0,0.004970684,0.007216622,0,0.357285325,0.016099982
Cyp2d9,0,0,0.026566035,0,4.163985279,0.000518208
Cyp2f2,6.902707654,14.27167244,2.238542296,0.999460582,2.190041899,0.133362291
Cyp2t4,2.100326933,0.631348154,0.591851209,0.160658524,5.275036016,2.003306212
Cyp4f13,0.180786427,0,0.021940092,0,0.139381992,3.897677788
Cyp51,4.296123158,1.374302799,18.7399367,9.556579079,27.83252803,22.48223384
Cyp7b1,5.47003992,6.394823665,8.112204249,1.664174117,0.032972563,0.006429799
Daam1,555.8448156,653.3459543,377.6042257,36.71063614,15.90871702,40.24221007
Dab2,108.9170601,145.4032341,100.7406981,10.43787138,243.4821347,969.4661773
Dap,4.95521986,1.014326479,1.159296852,0,53.22029833,152.0631606
Dbi,36.86498711,16.92875506,36.97509758,5.134245537,22.06253809,88.78010445
Dbil5,0.181584281,0,0.001093622,0.812662029,1.086463205,0.698291492
Dcaf8l,32.34597472,20.18647631,31.03796868,16.35493372,0.526067879,3.805844564
Dclre1c,21.0995091,27.74293805,6.00491229,6.08543992,43.766905,47.75174011
Dctn3,22.40318931,10.38931537,5.562404243,20.74129887,32.47242959,55.17121251
Dcun1d4,45.4273387,66.5297417,12.99252094,5.067457084,3.939031952,6.738365606
Dcxr,1.824414408,1.583770096,0.799887901,2.650353266,4.925036592,10.28691781
Ddx3y,0.030921019,0,1.800265121,2.68386145,25.82144347,94.67001489
Defb30,0,0,0.946913089,3.51364265,1.109346488,0
Dennd1b,7.195275529,7.871937413,4.386258111,2.257629422,10.36241763,36.83413452
Dennd2d,0,0,0.506067885,0.006717687,0.249802301,1.750533307
Depdc1b,4.998715616,6.39359006,3.273271008,9.301811495,8.159827665,7.689080102
Det1,212.2999926,222.0578967,132.9540105,39.32173769,17.38977027,13.02425437
Dgat1,6.394246434,2.189669569,19.77342999,11.76589835,12.54157461,23.61835174
Dhh,0.901938304,0.775744854,1.796927985,1.019175015,0.752741,0.159377833
Diaph2,0.11429595,0.009459377,0.130435537,0.071351637,5.39179205,27.98995708
Dio1,0,0,1.406590645,0.07634079,9.767339442,0.166034578
Dlat,59.01049414,75.69997014,24.7808432,16.02991838,31.06488086,68.16000147
Dmc1,0.615264764,1.684037854,1.927491213,3.749922849,13.24559169,30.76413595
Dnaaf1,0.544752844,0.397677563,4.399627423,15.63279436,42.3372053,7.473880775
Dnah8,99.5804574,90.65644493,27.52491515,2.421158734,12.8191936,0.35569975
Dnajc30,5.338485181,3.42397506,16.94094228,9.809902659,6.276393271,11.93827376
Dnmt3b,63.45899773,52.94096808,24.24096864,44.01347969,102.6766364,204.5013515
Dnph1,0,0,1.157007764,7.597021607,14.39032615,10.1698538
Dpp4,0,0.097504649,0.029890982,0.127234649,1.874596612,19.35920412
Drap1,15.97654224,12.84151831,6.40458406,5.160086709,11.26252294,10.12965477
Dtd2,0.972506025,0.265127538,1.876621503,0.01538133,6.462617408,22.81101189
Dusp1,335.0025886,219.9292959,99.82954569,8.383952672,8.36662825,7.440885871
Dusp18,26.59238169,22.98237053,19.9721475,2.380046462,4.724363453,1.796899377
Dync2h1,7.495950177,13.68660804,13.95136807,6.351453441,14.87580144,30.05572648
E030044B06Rik,0.998681757,2.326017534,0.579045999,0.07923368,0.033111165,0.02380671
E330020D12Rik,0.927966778,1.512548587,0.110940931,0.115110549,1.149737437,4.148775271
E430024P14Rik,2.020317466,7.519002936,7.194299918,0.889370698,0.209390966,0.008697664
Ece1,60.22038207,50.21934919,16.06447991,0.147968477,1.014262148,0.454731631
Efcab11,31.80162306,18.20922192,2.704803746,0.186211717,0.962800377,4.983808546
Eid1,1.985115747,0.235825007,0.178215275,1.525050814,1.344436999,0.457905527
Eif2s3y,0,0.024250147,23.89092704,2.306926986,23.45528984,48.55098704
Elovl5,123.7238721,49.29226262,9.565610034,1.301380343,58.02233333,77.60236671
Elp3,44.72918302,84.82520541,7.989511945,18.15457776,114.7754779,154.8627771
Emc10,9.336452021,2.117312145,1.054759196,1.166779486,17.43920664,36.18529777
Emc2,55.46489595,71.66948775,21.37403506,22.15171123,49.58172831,89.87623926
Entpd7,0.067298249,0.826182565,7.543112548,12.2966525,49.01534373,16.60708674
Epas1,0.007477583,0.024503061,5.38785012,2.884039627,165.0366847,68.4195723
Epb41l2,252.5833334,234.4415375,134.1777345,29.4227235,77.76803983,107.8595877
Epb41l5,187.5170532,215.5917295,63.69584604,19.14183135,79.05557825,65.38955595
Ephx1,0,0,0.02010623,2.701272946,3.17123834,5.531557296
Epm2aip1,0,1.65045282,51.15883751,59.13537462,8.258000713,12.42261916
Eps8l1,0,0.025107495,0.004374486,0,1.677158031,2.017734507
Eps8l2,0,0,0.008023169,0.125630897,8.03446248,7.537965407
Ercc4,13.82793525,28.95976287,108.6895609,33.39145546,22.06892291,24.68799447
Ermard,12.7210393,9.63408191,2.938883426,3.803389498,9.132381635,19.85395691
Errfi1,315.488336,352.1767536,241.5992094,56.28985597,11.27147324,60.27512986
Esd,4.493360557,2.773157757,3.351912793,10.43774096,43.48456873,45.4206475
Esp24,0,0.011696399,28.7609372,22.64990105,0.770997671,0
Etfrf1,0.054475284,3.954797187,4.68501071,13.38509965,21.17192724,61.66308962
Etv3,4.067081869,2.352720289,3.001683982,40.43504293,19.39065237,48.60718562
Exoc4,61.36167881,71.43258363,41.1928757,1.708022219,10.27504037,37.46798337
Exoc6,10.20594774,20.05364486,8.460367277,1.914139451,37.29762955,29.98800559
Exog,0.517434127,0.517310369,0.808140943,17.41297588,11.26098175,14.54486917
F3,0,0.232136702,1.255874459,0,0.732656301,2.398030807
Fabp5,13.25753248,9.522477289,2.861248957,3.314270667,51.49326296,295.2548552
Fads1,1.02595119,1.750015271,0.794552543,8.699689698,4.25920183,5.715157033
Fam136a,2.631412825,0.82479795,1.697640921,14.55862862,89.08363483,153.3575801
Fam160b1,32.27812594,37.17162911,18.35446754,26.15481955,15.47155618,21.03661196
Fam162a,13.32063617,6.511875671,2.037335415,0.744503099,1.076839555,7.98396126
Fam174a,1.789223309,0.550354657,3.140729866,3.512208712,3.113692645,3.519393582
Fam219b,0,1.851180721,3.324258485,16.81699197,14.83552937,20.69217551
Fam3c,119.6000327,53.20933205,33.07920159,21.11003904,32.32164301,47.14911264
Fam53a,3.48472095,2.75031183,9.843076291,6.48763133,4.674540012,2.105827362
Fam83d,2.681609193,0.713260628,191.7771394,10.36253464,18.46435748,27.27984395
Fam83g,22.27703326,3.750586586,2.431585376,13.4143556,12.22959945,11.90351622
Fam8a1,190.1931325,47.43330181,34.6530168,25.22288345,22.96656907,20.62870176
