gene,zy,early2cell,mid_late_2cell,4cell,8C-16C,blastocyst
Ntrk3,1.357415743,4.852870811,2.275017858,0.007693855,0.008862306,0.367344032
Nucb2,1.211318447,0.305272345,6.033993935,9.073413496,15.627697,33.30082828
Nup188,112.1884162,111.0540419,57.03858182,82.60827039,56.30009565,79.80000645
Nyap1,0.662806634,0.066504247,2.959178471,1.752458655,0.970428408,0.362899195
Oas1d,3436.066554,3667.302799,251.5605174,21.99967139,123.4261433,6.967941723
Oasl2,4.622619144,5.649152401,4.11699911,24.28623856,20.67272324,3.470954437
Obox5,1150.828925,1217.791731,309.6064341,23.35582583,13.17412547,0.776448908
Obox8,0,2.700391816,697.2247932,1797.765646,29.21595836,0
Ocm,0,0.194916914,6.120343734,68.8171176,33.20990645,10.04875548
Ogfod1,8.210755929,8.866699386,12.16265853,59.97739166,26.13812238,38.46559265
Olfr1270,0,0,2.900877526,2.773270178,9.706980549,5.954953445
Olfr889,0,0.64018261,0.026861365,0,0.00356101,0
Omt2a,1477.36263,1270.485236,1664.864947,43.31551337,19.21955878,0.815244613
Omt2b,1589.81025,1428.761212,1898.066444,34.26664812,22.75462218,0.893483094
Onecut1,0.269379722,0.70629392,0.144792111,0.289586211,0.000848875,0.002082464
Oosp1,2869.773659,1396.149127,724.8785688,4.115378078,20.86683313,1.979103714
Oosp3,1026.990558,684.6498903,266.187008,0.966422483,4.049458107,0.759513765
Opa3,106.4097689,71.03577755,20.68066906,86.39372889,44.95836994,53.64509493
Osbpl2,23.8810364,38.92523166,34.66016932,72.54810505,102.5942208,51.93789056
Osm,0,0.110764212,2.079167324,6.348569104,2.664474452,0.332859699
Otp,0.762713492,0,0,0.004459477,0.002577912,0.002466402
Otub2,90.24481673,116.3536563,33.66330313,6.332437794,2.033077587,1.103621728
Otulinl,1.650491084,0.817060735,3.247677722,5.223776298,1.50499926,0.001638907
P3h1,1.268369831,1.815649339,37.06145288,17.6955377,4.993485913,11.64557689
Padi2,1.981267791,2.903964554,0.602950266,1.2573775,3.083091733,0.22324428
Panct2,0,0,5.903153833,0.843013979,2.282288737,3.118381727
Paqr7,0.669008816,0.016667083,1.091421567,2.399115655,2.307585245,0.180366661
Parp8,5.450754725,4.280832708,55.26447305,133.8281007,353.3345927,40.98805437
Pax2,12.31965273,7.446777999,5.923919373,0.052506389,0.097347914,0.014047814
Pax6,2.399150224,4.021782555,5.157321581,14.4049124,12.07879131,1.106386736
Pbld2,8.291810969,12.43708391,1.969900954,3.52719493,3.122019138,0.85150704
Pbx1,14.94878687,17.72425122,8.08950163,2.364761747,0.535452651,0.154428095
Pcdh1,0,0,0.231976255,1.683225834,0.00669862,1.684989047
Pcdh7,0,0.396765037,0.137724536,0,0.052630231,0.005293704
Pcdh8,0,0.008597656,0.879836985,1.500192293,0.179004768,0.002625916
Pced1b,20.6480491,11.65666029,20.83442059,57.75763393,36.39188313,37.10646113
Pcgf3,113.0010834,186.7967458,51.93196579,33.23233216,35.99658928,37.71783653
Pcgf5,6.973896859,6.646160829,118.8313369,86.92306739,66.99042119,22.56266374
Pclo,3.852397876,1.296761352,5.504610141,2.140866028,2.322230355,0.085832856
Pcm1,246.1425217,343.5840211,237.2246628,72.43751131,49.44476893,100.1348507
Pcnx4,22.77229781,26.61448908,29.45047296,10.32899513,5.662370882,4.126437833
Pcx,8.920275486,7.106654701,7.950445279,32.10713598,3.370089116,7.230484522
Pcyox1,43.89779556,47.72911037,10.67694869,10.75819851,4.290659894,18.84605589
Pde3b,89.07585891,82.80495821,105.0808893,16.12600228,1.403024152,0.151320908
Pde4a,12.17382427,23.22541075,5.71475516,20.40930624,4.37176905,3.086675847
Pde6d,85.88787569,62.69370699,11.67185269,10.11073934,2.818766895,10.24639927
Pdp1,100.806317,89.36957127,16.45991628,9.379857859,3.053026071,1.701908202
Pdpr,25.68522996,36.8056759,74.29956206,12.93796582,11.58264551,9.241721697
Pdzd7,0,0.005131824,0.00844582,0.132291826,0,0.004181385
Peak1,494.0294358,579.8812726,598.1618763,76.94209724,63.98153936,37.07591098
Pex3,41.55299569,39.11669252,8.264568494,53.55599374,24.46064135,53.83878329
Pgm2l1,70.05139194,66.95841793,99.17476673,36.71591535,13.21132567,4.86330693
Pgm3,0.838324151,0.69073761,64.24973901,59.25231806,33.80482582,49.33568619
Pgpep1,23.57366685,17.09945268,10.62412889,3.716155061,6.721359063,8.620648577
Pgrmc2,46.63797083,19.32784222,62.44353567,98.60598731,45.96205127,43.14605566
Phactr4,49.13668441,56.38494587,33.77568708,14.93403185,11.89599964,23.28480795
Phex,0,0,0.798233309,1.22208602,0.24872353,0.205317157
Phf1,309.4201862,170.2421053,262.8577806,25.45103029,3.546073383,2.440401018
Phf11c,2.976709768,3.245598655,7.440781177,4.313446974,2.796308095,2.888796512
Phf12,171.9893189,207.7179847,165.2002208,49.28255305,22.89903773,28.402854
Phf21a,23.35762584,10.59799689,20.79868605,15.98227901,9.750121565,3.863850941
Phlda2,0,0,2.401549791,3.707820232,2.959195867,0.101534985
Phlpp2,39.9514013,36.72830174,79.28739879,16.23292486,10.0228872,4.093389211
Phox2b,0.108950569,0.011696399,0.054743375,0.005710495,0,0.004009654
Phrf1,3.604653113,8.501164454,121.7142003,257.8917511,102.1914085,59.90015631
Pias3,2.424762899,1.673770134,35.90241005,32.37513135,2.438661403,18.97313673
Piezo1,1.87168769,1.174037624,1.305205546,0.711925879,5.788378481,7.169683376
Pigp,22.392131,7.847954807,16.53392498,27.19944224,56.47153126,68.03333745
Pik3cb,21.45469307,25.71339546,72.87653248,62.23183655,92.96914012,33.12579824
Pik3r3,66.76166845,91.50290917,62.88874203,39.14500777,4.357509256,5.357057646
Pip5k1a,4.969178431,6.714934825,150.3235189,67.59141785,37.74132861,20.65266384
Pip5k1c,62.7328414,40.70230517,58.84452271,25.95622983,12.32028675,33.1285215
Pipox,2.923797379,5.667906038,0.588357289,0.390961293,0.145160198,3.093605508
Pirb,0.269382257,0.656800424,0.258132474,0.227946843,1.315880058,0.448978671
Pkd1,2.145278841,4.637084878,19.92234754,31.59621469,5.953382015,5.493733469
Pkm,116.6214379,167.5136109,195.8809723,21.65736502,32.15330896,356.4851764
Pkn3,0.346621684,0.075874109,6.113567108,29.02602399,6.737151768,6.606511496
Pla2g10,0,0,0.351995744,5.078225537,18.48597047,66.90939209
Pla2g4e,9.031745862,9.612836355,17.65513607,92.72146573,33.94823737,3.545463821
Pla2g4f,5.713984123,3.840334964,3.427166612,0.607041029,1.005143362,4.42020053
Plag1,72.75909627,127.6496877,86.53325655,11.27432276,0.880512679,1.658303179
Platr23,0.415845235,1.47431402,6.681599776,34.53191203,9.781320236,0.57050106
Pld2,128.7841607,116.6486054,60.06950834,10.9157875,0.793467552,7.212453248
Pld4,0.43800958,0.059915892,0.722422168,0,0.49371168,0.003303319
Plek2,0.007477583,0,2.059776286,10.11834887,5.744230509,9.5286829
Plekha6,12.56024092,9.302027325,12.32557557,10.97228694,12.8475542,10.14568371
Plekhg3,201.8346817,225.9045435,50.65944521,117.179227,63.29929553,70.02402163
Plekhg6,0,0,1.324381934,7.775916586,9.04578087,1.313582155
Plekhh1,86.68710813,125.7300421,66.17853326,12.79437082,8.352757484,47.6254031
Plin4,0,0.017195311,0.019196772,0.013332112,0.216405553,0.064796882
Plk3,10.09327024,4.186661225,108.0826111,20.28155609,30.08814544,11.96408802
Pnldc1,1.24067895,4.345285349,19.71850635,86.05933087,18.58980236,20.01136178
Pnrc1,325.6070806,295.9450928,261.7732601,29.0720807,7.638875493,2.930742924
Poglut1,0.771542137,1.666287315,15.8226784,24.88246078,25.69607927,92.48207479
Polh,0.4421878,0.819866408,37.49733089,16.24254808,21.43885098,8.210688558
Porcn,0,0.04007453,0.733803779,30.69450489,40.12513936,18.78683196
Pou2af1,0,0.025659118,0.002076856,0,0.003543088,0.859139654
Pou3f1,0.282270453,0,2.244216047,3.832171879,1.93014374,0.047516607
Pou3f2,0.079914314,0.010102508,0.241585819,0,0.006854802,0.017512388
Pou6f1,0.694844999,0.691338477,12.38003964,90.11441833,34.02273666,18.95659742
Ppargc1a,9.068113887,7.635700898,4.039622211,0.016534299,0.029710615,0.022493918
Ppm1e,5.886041245,3.380213447,5.330792627,25.02737869,2.472376991,0.791433384
Ppp1r13b,100.1761285,124.5731241,87.21721628,37.93002358,13.65199853,9.234996127
Ppp1r16a,0.02243275,0.035089197,13.71646202,22.11727257,4.643071135,7.219609571
Ppp1r16b,0.145267425,1.501247933,5.544689816,38.53685365,1.930197154,0.011616517
Ppp1r37,7.423805513,9.204861703,5.351141752,0.663790727,2.392903243,5.118745729
Ppp4r1l-ps,0.047280834,0.047440312,0.062736962,0.051394458,1.025577279,3.828354628
Ppp5c,8.750505231,8.126219827,5.384484944,30.36399383,24.06007577,50.38145544
Ppp6r1,9.41902062,2.866377958,3.803581146,11.02943861,12.27451543,12.2509063
Pqbp1,17.59474772,10.11311607,18.46909424,195.3190386,118.732743,75.41284842
Prdm12,0.172505067,0,0.094517243,0,0,0.002002594
Prdm2,179.1686837,145.1187589,349.9092345,87.00564847,48.01703818,65.24199634
Prdx2-ps1,36.20706114,23.16138524,17.46555913,0.769572422,2.176521075,8.019071489
Prkca,0.276662859,0.53055957,1.75949068,0.949827554,0.076543464,0.024599448
Prkcd,12.11879651,11.66429415,31.40801745,279.9139318,74.92573021,20.31160295
Prkg1,5.166336945,1.560810818,1.094129899,0.010456327,0.073816189,0.068110583
Procr,2.65022806,0.326710915,0.245097316,0.059054826,1.926748649,8.224681183
Prokr2,0,0.883733909,57.97925597,12.7892169,5.553021792,1.788698972
Proser2,0.860707543,2.193223362,1.635884191,6.317702492,7.703964591,7.357032269
Prr12,0.177850449,1.391931708,10.41564833,19.10831085,5.983089517,8.946738487
Prr23a1,1.717778531,2.432246791,37.94253955,21.68587334,1.594985247,0.033354178
Prr7,0.455821878,0.070400909,0.037538954,0.652353847,0.048370225,0.033793177
Prtn3,0,0.039765473,0.263946227,0.658710146,2.190369063,0.805555087
Psd3,69.55314695,112.3963347,56.82383236,14.20558507,2.290966959,0.035607057
Psmb11,0.27667058,0.011696399,0.061754602,0.101787719,0.806625191,0.646768059
Psme1,0,0,1.737651098,49.42014542,68.56168324,64.97017905
Pspc1,2.663932646,3.010843134,25.07865687,10.43539899,28.88961662,31.92621069
Ptch1,3.673035498,0.348907034,1.350020318,3.026960477,4.459984968,13.38734539
Ptchd4,0,0,0.003932936,0.006462375,0.01730226,0.071186485
Ptdss2,21.14980886,27.19792846,307.956988,725.7207217,260.1211493,73.23569154
Ptger3,2.980036498,1.41559996,1.093021342,1.315930601,1.11502117,0.064655454
Ptov1,39.58785621,26.62671539,21.09201329,1.751633252,6.000746252,14.26140134
Ptp4a3,0.575745767,0.148766794,0.28926668,6.059917,4.264845111,4.474154773
Ptpn21,793.1305256,720.7145082,149.1650336,172.4101,116.2188428,23.74065648
Ptpn9,5.343118135,9.509335828,41.27119009,23.64332764,6.221725701,7.81221576
Pura,2.578744012,0.822152143,6.676627067,22.19557404,33.72424642,75.27586498
Purg,10.64036467,6.753826333,12.35228636,7.252615994,0.356470523,1.790168162
Pycr2,11.37282597,6.056752604,9.214243611,14.94950787,13.86460921,36.69573684
Pzp,1.640320328,0.922488599,11.42539878,31.25038642,15.68626113,6.636587696
Rab11fip2,3.663585385,7.527978461,7.183378866,0.060218717,0.674065175,0.400934737
Rab11fip5,6.190994691,11.25810002,65.76449638,82.74484459,60.29310341,46.27481409
Rab27a,65.35164315,95.87247216,23.73419187,5.561122044,9.465486263,11.88629932
Rab34,0.201894748,1.249774302,23.16231059,42.38284186,11.08510362,0.200280585
Rab40c,0.013085131,4.260702357,58.14637247,77.90963472,34.25708402,30.99631116
Rab43,0.350446154,0.477042409,4.131015565,0.397309229,0.976905669,0.256417293
Rabep1,51.69076485,75.53803091,78.31622458,105.4271019,70.87191497,70.02780582
Rabgef1,16.13496205,6.923269337,281.1106404,170.6466088,52.16437972,43.10901074
Radil,0,0,1.449352,0.482900352,1.798292484,0.088818735
Ralb,0.027237642,0.124626325,3.315639694,1.179043941,29.33248972,72.13690346
Ralgapa2,21.09527229,19.89687604,31.83248773,17.21672572,9.411053167,27.3493801
Ranbp17,6.644065348,13.02210128,32.16784834,31.82216108,19.74206295,26.35649823
Rangap1,6.813156298,2.805033639,67.43400325,208.932263,200.7527116,194.0482814
Rap2b,15.43862741,12.79033234,4.121748659,3.963227103,8.130936831,31.01319018
Rapgefl1,66.24122793,134.7388173,46.4106827,23.80567326,19.49513995,20.63840878
Rasl11a,0,1.332091633,5.047638159,77.09182366,108.9430047,0.897005915
Rassf3,67.1410741,59.1566442,138.0445444,87.73334462,25.76792308,15.9250079
Rb1,94.56039074,100.1226829,87.28814548,15.20818534,0.979912891,1.613401949
Rbbp6,30.69596556,32.02230894,790.3443035,550.5415166,122.6168681,105.787205
Rbbp8,70.19817032,63.83673576,133.5815203,166.7105501,101.5589078,31.63298853
Rbck1,1.343868771,2.737887849,3.408228491,6.69407363,10.82366477,14.05542456
Rbm12,17.46951208,12.93679869,33.07575035,38.74118716,31.66237026,29.77117356
Rbp7,0,0.73912454,19.97018566,12.62889269,1.817986882,0.962261672
Rbsn,35.93062464,37.86201752,265.8602414,204.9556158,60.12311969,28.60764871
Rcbtb2,5.506830958,6.911220072,4.609373471,0,1.417784508,2.289324176
Rcn3,0.029122406,0,3.194913933,13.70075045,10.86230882,2.799518342
Rcor2,1.774379344,2.781720436,16.95354921,13.02223994,11.12139329,2.735488881
Relb,11.93016536,5.687445132,41.10964499,60.79679984,29.26079471,4.00992949
Ren1,0,0,0.526081856,0,0.000758463,2.288093408
Retn,0.084865732,0.010102508,0.027896304,0.744257819,0.233029904,0.351776997
Rev1,10.80383173,28.5325313,21.84359148,27.85007534,7.778159035,10.55868933
Rflnb,0.06364065,0,3.429312449,121.7572702,144.4501107,205.0524515
Rgn,30.10422748,33.56253135,54.90302083,17.67209065,15.83578749,38.47215485
Rhbg,3.332992805,3.12066604,1.296219891,2.246805425,0.283907711,0.024801483
Rhog,0.493960936,0.736873132,0.500699253,0.004361428,9.933987237,11.78067319
Rhox13,0.009079214,0,0.181535304,0.052552709,0.025010258,0
Rhox9,0,0,0.009076765,10.19562415,0.647225267,0.129106195
Rian,1.330849196,0.251518287,0.870578761,0.022256279,0.020992309,7.103786849
Ric8b,26.50341488,28.00838121,16.81219367,21.00175635,6.084808243,1.971186367
Rida,11.89337722,14.13095369,6.844599481,0.444192579,11.19336163,28.53381949
Rilpl2,0.160173234,0.206061136,46.05730638,43.32151166,2.123040398,1.478519086
Rimkla,253.1310687,358.1147108,180.5964932,25.80215791,5.38999115,13.93075011
Rims1,10.62285353,21.50103104,9.386041674,2.084701344,0.003478029,0.085476515
Ripor1,16.25508872,19.65771534,10.95931584,27.54305785,31.0962148,58.12252371
Rlbp1,0,0,0.952887855,0.006361732,2.008688023,5.600971646
Rnase4,0,0,0.217217492,0,0.51635473,1.815460305
Rnf11,1.363192791,2.889975844,533.056152,352.2776167,163.823774,104.8488603
Rnf122,209.0745178,212.1445215,318.8145206,157.4881764,37.58342833,7.358896204
Rnf150,0.632751537,3.325914947,0.399518567,0,0.172568574,0.005191322
Rnf166,6.99951517,6.224236006,4.292531187,8.944282516,10.16139066,6.158555583
Rnf213,39.66522393,19.72158622,40.78439015,146.1797593,286.5684358,205.5734479
Rnf24,404.3512439,644.755112,279.7021148,85.76927579,25.84970339,14.48156257
Rnf38,790.0460544,673.2449259,352.2670228,86.95990343,36.66065111,26.78950203
Rnf6,26.51192657,21.38814511,195.8710611,270.0736932,33.71015848,57.24230028
Rpap1,12.73269237,26.84725545,18.43895272,33.21630615,35.95517663,123.4524587
Rpl10-ps2,0.370324695,0.257364475,8.77844088,3.908943351,5.182430128,5.156150655
Rpl17-ps4,1.280024797,0.364087949,1.223622684,2.788523368,6.26524473,5.112818015
Rpl18a-ps1,1.961203331,0.913061571,20.2112699,45.89847547,82.09893337,67.29634186
Rpl19-ps9,0.441020629,0.327355424,3.582388004,7.824177083,16.74935349,13.19805844
Rpl21-ps4,0,0,0.108991706,0.073903715,0.327635854,0.213372352
Rpl28-ps3,7.68434003,1.577853564,22.0447026,51.23129759,100.004875,87.6690904
Rpl30-ps11,0.066367477,0.013729479,1.302256031,4.342727463,8.533482697,8.10837855
Rpl31-ps16,0.171527519,0.079742203,2.398125663,7.319500507,15.98765016,15.04613044
Rpp25,0.021841805,0.902553062,81.95009244,25.62161589,9.798002991,8.997970609
Rps12-ps21,0.016556797,0,0.247349712,0.157540923,0.637356466,0.582619687
Rps18-ps1,0.057753649,0.012645523,1.221870871,3.87294769,9.708689678,10.37871134
Rps2,0.096543656,0.429697241,23.67897663,57.13190419,68.40831254,59.1290053
Rps2-ps7,0.016556797,0.046785596,0.606822145,0.774700392,1.27559716,0.826992783
Rps2-ps8,0.014758185,0.007674839,0.474868797,0.968104667,1.14430138,0.942411937
Rps4l-ps,0.788103681,1.112469216,3.856208383,13.66019133,18.62862204,24.7876973
Rpusd4,37.89165983,17.16523622,9.016860073,53.94455225,35.31241318,51.07140641
Rspry1,55.60958336,29.11181813,100.1165577,91.66505326,14.2510174,22.38131589
Rtbdn,14.08297755,6.989791944,1.947020551,0.619322811,2.647060888,0.051164813
Rtn2,0,0.406275219,18.87524467,162.3141146,9.055497297,0.577004297
Rtn4r,4.554302039,1.019220554,0.396709023,12.3703725,1.878278103,0.312601132
Rtn4rl1,0.575745767,0,0.763477513,2.532708373,4.201583683,0.107327819
Rufy3,0.837448389,0.612947118,5.541382483,43.49624579,21.67167904,58.17936862
Runx1,0.014561203,0.073913069,0.023823009,4.531984191,1.824297293,9.615022428
Rwdd2a,10.63360116,7.466621457,25.54580616,16.508569,9.420200246,7.22255717
Rwdd4a,2.598452557,3.435617066,46.20677175,104.7639074,30.16729286,45.86246869
S100a14,19.7542029,25.06801259,11.47201628,0.156081705,2.678397433,22.72102148
S100a3,0,0.011696399,0.038969679,5.541550149,2.847962148,0
Samd12,1.0983213,0.030239319,0.221230054,0.019114845,0.088817893,0.073540055
Samd4,8.714822198,1.250057233,3.708171137,2.195487417,0.075507705,0.003720773
Samhd1,55.59339518,90.24133212,76.46662164,47.78764945,20.29466818,4.073453245
Samm50,27.79317381,17.15720801,17.92922445,9.552820384,11.69219852,31.15746103
Sap30,695.4934063,362.6864752,240.7317818,78.73247753,29.12926264,8.864640617
Sardh,0,0.035089197,15.10260966,48.71211009,5.512326245,0.051088598
Sash1,8.20825238,4.042827809,6.316669798,10.40002708,0.833891944,5.229443166
Sat2,0,0.671639451,12.34927402,25.08408638,0.820200768,0.261996895
Sbk1,13.19931639,2.134469843,50.05437939,18.22102919,8.329514947,4.638304829
Scamp5,115.4965213,59.73965043,17.21697615,10.18666062,11.60012928,6.31891332
Schip1,0.140030283,0.07110285,0.016759062,0,0.038199362,1.013646588
Sdccag8,5.421549074,3.57614477,7.259293482,10.01367443,1.851654631,9.956645705
Selenom,0,0.186505645,0.192174584,0,2.427002528,3.449638278
Sema7a,0.179461998,0.198838782,1.545730785,1.837904278,0.445630687,0.27720342
Serping1,0,0.233031079,10.17140274,47.34663545,44.65953085,8.637546723
Sertad2,46.6673413,42.56268466,62.75748892,61.02588414,3.643293154,15.64368254
Sesn2,3.414878635,9.666738622,351.7104488,115.5981159,33.15995903,22.90223043
Setx,144.8192686,155.2598423,432.1572942,588.7437416,191.5594512,269.5840722
Sf3a2,4.123778211,4.784634405,0.797137291,1.524032696,13.42620801,11.27878894
Sfmbt1,800.9430974,1147.873573,508.0181123,85.03590416,35.24191461,18.38867585
Sfxn4,10.56848831,12.50622038,14.49731597,11.39950093,11.36403967,7.858229538
Sh2d3c,100.460488,40.88362238,179.6431934,49.41907069,4.094105626,0.109257757
Sh3bp2,33.51726606,15.13640509,2.321668853,0.249367155,1.510539469,0.402131111
Shcbp1l,14.01963718,9.118451688,7.686947623,0.012215468,1.160240545,1.172748007
Shisa7,0,0.018918754,5.27812936,4.327796661,15.96975862,1.832704074
Shisal2b,0.021841805,0.012553748,0.794854148,5.19665025,6.723108116,20.86290872
Shld2,49.48498,49.58176039,19.03142108,11.47974742,8.204348218,14.40939639
Shld3,6.192754821,8.053294116,9.759790174,3.579156811,11.09422019,17.99643787
Shox2,0,0.117954413,1.395080568,0.076385167,3.665432916,0.003669054
Shroom1,0,0,0.595629972,1.024670154,0.319637922,0.010338374
Shroom2,126.0743783,186.9222748,127.4249823,27.65573871,8.264206483,19.84304826
Siah1a,50.82381307,59.6415976,111.714468,146.1308539,29.01119741,9.345047379
Siah2,1577.501345,1267.711551,1389.37432,69.93485451,7.571520845,3.838002126
Six1,3.55026381,3.158711266,4.639495798,0.178845566,2.495157992,2.661966905
Six3,0,0.150022397,0.013309444,0.004413158,0,0.995627411
Six4,0.116489625,0.601392679,10.32818267,6.820938749,1.32557547,3.581644392
Ska2,21.1609872,17.16298185,55.22658014,24.87410992,11.63860699,23.1921998
Skida1,0.06396319,1.140276678,3.643181024,2.345814296,1.812351771,15.37082495
Slc15a4,33.04757753,15.87004109,4.647935452,22.53449615,16.80798992,14.19564624
Slc16a10,103.1184264,53.40436135,75.16318332,25.09337505,4.493899211,15.82162256
Slc16a14,0.026170262,0,0.001093622,0.364570592,0.894061696,0.630692899
Slc16a3,0.02243275,0.153908915,0.306787532,1.84326788,0.061300379,0.096912824
Slc19a2,17.84135295,16.43723349,6.131582312,4.301606002,24.73955293,13.00268912
Slc19a3,0.618851132,0.691362285,231.1740749,195.4241774,22.31264683,5.577253545
Slc25a25,7.239147868,7.561349956,276.2988411,194.1474094,67.36567959,8.759428063
Slc25a28,2.339757725,5.215564197,132.6842906,149.9283642,44.14508705,21.53047271
Slc25a41,3.821301097,2.16353261,1.78103891,24.04057231,17.44673288,3.696571383
Slc25a43,0,0,1.429714531,2.280218318,0.52500092,6.665305375
Slc27a1,0.473003096,0.179450236,0.774541797,16.65130726,10.98799562,7.613072265
Slc27a4,5.934753966,14.74981011,56.84803997,91.04624367,39.23980072,53.17553359
Slc30a1,16.29278331,12.82111664,254.4419072,28.03525905,8.722474468,21.9721977
Slc30a3,380.3446377,354.8813164,39.0062955,7.123338241,12.46634624,6.177866855
Slc33a1,6.502408374,6.309943569,4.894307258,35.96568856,14.36796823,16.36904058
Slc34a2,0.720789289,5.908430924,1282.862425,522.179229,306.9281135,144.5740029
Slc35a2,8.217429373,1.506624541,9.184561489,14.45578933,9.900023853,11.18900814
Slc35f2,1.091135637,0.787918366,94.10698171,146.3311455,115.9535953,61.84030458
Slc38a7,27.35279099,22.17818174,8.295007284,15.6906736,17.12318629,45.91088298
Slc39a4,0.681524898,0.677669404,122.2106216,276.9422522,272.5557328,132.2869629
Slc44a1,16.97209149,17.91635342,11.5367934,18.88483167,27.64970689,212.9392032
Slc44a2,174.4167998,121.7498922,50.20666212,59.65986143,8.335249,35.27963968
Slc45a3,1577.048376,937.316427,335.0009737,77.68059066,40.15153255,9.182452133
Slc4a7,89.85240588,49.77711427,39.41765605,24.13370279,8.197125069,30.21672669
Slc52a2,27.98377577,26.14627052,93.05023956,36.6583822,10.40648526,15.35501974
Slf2,493.0712823,730.4444565,483.7648913,160.3044888,41.00062135,61.93574574
Slitrk1,0,0,0.039519515,0.008722856,0,0.00830838
Smad6,0,0.012645523,0.009511431,0.032506481,0.048350701,0.439067902
Smagp,1332.75817,646.7275698,325.6980386,11.35831774,61.68778516,104.0693864
Smarcd2,176.2463722,206.0307629,274.0271194,180.2939151,201.2582422,60.06651543
Smchd1,84.03046068,81.37763208,216.1116988,268.5742361,63.7723208,62.3279208
Smim14,463.9889625,353.5963428,170.4267994,15.36643011,2.577855926,23.38536266
Smim26,11.26096628,7.802660366,14.18323894,23.24295568,24.6427344,16.20021076
Smpd1,48.1827951,32.43056973,28.20075321,82.70916214,184.6189807,231.8542889
Smtnl2,0.013085131,0,0.061735383,2.875872616,0.902835784,1.805752546
Smyd3,56.17491616,68.31095081,64.19609438,47.74862317,22.31994887,55.30560642
Snai1,7.500351841,7.527676697,223.7488689,62.64330024,9.22805666,14.82106694
Snord83b,0,0.112983729,0.404401427,1.361758184,2.29781785,2.471484451
Snx14,0,0,9.936563838,33.53300318,21.59225994,23.65672458
Snx18,175.3056784,61.78063844,51.93948521,160.2619481,14.12314809,52.56318877
Snx33,0.758937603,0,0.813400048,0.162532406,0.162135067,0.022994408
Soat2,0,0,0.473289685,14.71903597,4.751985114,0.001574782
Socs2,20.9832901,17.5733199,37.88264856,21.49646135,8.417050932,34.27638126
Socs3,0,3.162457719,464.9301153,562.391949,226.139044,45.79153923
Socs7,374.304659,330.2119346,147.1785383,209.3758435,26.74704609,18.5810038
Sox1,0.558660083,0.51858694,0.253699643,0,0.210898102,0.000447349
Sox12,8.210316025,4.478302294,26.79057918,61.24099685,58.09883041,18.05324888
Sox14,0,0,0,0,0,0.00212155
Sox1ot,0,0,0.053978289,0,0.003334491,0.004387
Sox2,2.350201559,2.83062108,0.499233555,0.173724284,2.526309035,41.71056366
Sox21,0,0.004970684,3.084765143,97.82505123,43.17814957,13.26032298
Sox4,0.281455636,0.511170335,40.7924718,32.09821455,2.816315581,0.067668384
Sp6,0,0,0,0,0,0
Spaca6,0.099871355,0.674388328,0.469809615,7.563741359,5.844354785,11.93762354
Spdye4b,0.68014538,0.180920727,78.60732727,2.636500026,2.111543828,0
Spef1,0.149551665,0.236484423,0.002076856,0.004413158,0.139357882,0.118897728
Speg,3.278134325,1.084253246,1.552817806,0.587722847,0.190309739,0.052904971
Spen,26.22199072,14.3894824,14.41233315,43.40324506,34.83200428,51.39884021
Sphk1,0,0,0.778775004,0,1.179405371,3.550449382
Spire1,220.309365,202.5188423,218.3031704,64.93288302,9.955889937,5.520829993
Spred1,61.82078902,71.79737347,64.23302998,28.95636183,5.302880946,9.763402386
Sprr2e,0.231795163,0.459090819,0.943261525,2.458833075,1.227984164,0
Sprtn,183.1724249,188.9374273,165.8201903,111.1738099,51.58495716,22.06679176
Spry2,0.143936442,1.999145064,336.3549376,263.7111503,285.1619926,317.4545875
Spry4,1210.035707,1629.297548,702.3219109,92.1493009,13.88233543,14.56019031
Srcin1,0,0.005131824,0.147340239,0.011999945,0.486802653,0.024565797
Srgap2,41.10300913,37.72438974,34.45919729,8.755918548,7.8915693,41.21266046
Srl,2.412952665,1.855435499,13.08473575,18.87488408,5.068279742,6.067682796
Srpk2,442.9920868,594.3432725,478.2957187,77.84795632,29.43264893,54.43728623
Ssbp3,108.5478009,77.78508026,94.96727826,26.25632948,19.54700961,65.14223461
Ssc4d,93.16513223,38.20249346,38.12777924,23.47571455,9.770988632,1.972253846
St3gal2,8.519880384,4.492634874,9.840643375,16.09591463,4.775153479,4.90572991
St3gal6,44.3650083,48.65246931,44.2544942,6.673068027,6.848819284,51.53500329
Stac2,0,0.331270059,80.83673887,155.0058058,98.8734932,13.39782628
Stard7,374.3285745,328.8218315,87.58823955,31.21884196,15.98472891,72.58077848
Stat2,21.21540975,14.30771602,47.60771839,56.1938886,10.48075463,7.985312119
Stat3,358.5135415,393.30988,149.108999,114.9036523,81.26601916,227.0861436
Stom,3.724943527,1.503740932,0.307410713,0,0.168329356,0.936243248
Sun2,0,0.185029798,0.027430079,0.559137495,1.288002312,3.223953104
Supt5,29.2241896,32.15709939,88.79503499,244.060199,236.8507452,155.6198039
Swap70,8.530355882,10.74742949,5.147579678,10.10282148,19.44094344,101.13112
Swsap1,0.68530265,1.390520558,1.464776209,6.826898363,4.573725917,3.996308513
Syngr3,39.37038479,27.78679144,61.24306553,47.33859185,5.550736475,0.495447892
Syt7,43.50175637,23.46108153,9.09588142,0.306377175,0.170619627,0.133988437
