gene,length,logFC,logCPM,F,PValue,FDR,comp,study,tagComp
Kdm8,2389,0.847825683,1.560786227,11.58881029,0.001964863,0.005167019,0_vs_24,DuxOE,0_vs_24_DuxOE
Tcp11x2,1776,0.900414707,1.377720295,11.58615603,0.001966858,0.005171564,0_vs_24,DuxOE,0_vs_24_DuxOE
Purg,1975,0.510467413,3.061986253,11.58488824,0.001967812,0.005173369,0_vs_24,DuxOE,0_vs_24_DuxOE
Muc3,1943,-2.034310147,-0.563395463,11.58103234,0.001970717,0.005180301,0_vs_24,DuxOE,0_vs_24_DuxOE
Plxnd1,7301,-0.538210356,3.141697977,11.57978539,0.001971657,0.005182068,0_vs_24,DuxOE,0_vs_24_DuxOE
Ano10,5910,0.701602333,2.158858804,11.57882271,0.001972384,0.005183272,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc25a22,5992,-0.353121886,4.205914967,11.57247354,0.001977181,0.005195173,0_vs_24,DuxOE,0_vs_24_DuxOE
9330020H09Rik,2147,2.186320539,-0.652934598,11.56624461,0.0019819,0.005206864,0_vs_24,DuxOE,0_vs_24_DuxOE
4933434E20Rik,3858,0.54825198,2.798613047,11.56198691,0.001985132,0.005214647,0_vs_24,DuxOE,0_vs_24_DuxOE
Tinagl1,4358,-0.573354036,2.742414161,11.55577745,0.001989856,0.005226347,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43654,3417,-1.063322492,0.921448323,11.55304434,0.00199194,0.005231108,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmem250-ps,2483,0.406540281,3.982662787,11.54801642,0.001995778,0.005240477,0_vs_24,DuxOE,0_vs_24_DuxOE
Wnk2,8481,-0.350747841,4.300204547,11.54042301,0.002001591,0.005255025,0_vs_24,DuxOE,0_vs_24_DuxOE
Clba1,1960,0.514592976,3.032133459,11.5300992,0.002009522,0.005274416,0_vs_24,DuxOE,0_vs_24_DuxOE
Klhl26,3195,0.361735485,4.156462993,11.5222211,0.002015598,0.005289644,0_vs_24,DuxOE,0_vs_24_DuxOE
Chd8,16523,0.193001057,6.967512749,11.52123485,0.00201636,0.005290926,0_vs_24,DuxOE,0_vs_24_DuxOE
Klb,4549,1.602138126,-0.036948157,11.51883369,0.002018216,0.005295078,0_vs_24,DuxOE,0_vs_24_DuxOE
Cct6a,3620,-0.177107205,9.261032472,11.51772678,0.002019073,0.005296606,0_vs_24,DuxOE,0_vs_24_DuxOE
Timmdc1,1784,0.297895444,4.759716141,11.51478965,0.002021347,0.005301853,0_vs_24,DuxOE,0_vs_24_DuxOE
Ssr2,1864,-0.185244765,8.194016589,11.51193812,0.002023558,0.005306932,0_vs_24,DuxOE,0_vs_24_DuxOE
Rsl1d1,2258,-0.196210819,7.710965572,11.50704192,0.00202736,0.005316181,0_vs_24,DuxOE,0_vs_24_DuxOE
Pcolce2,4625,-0.331494046,4.385268866,11.50070712,0.00203229,0.005328387,0_vs_24,DuxOE,0_vs_24_DuxOE
BC030343,2439,1.397297042,0.465948788,11.48979361,0.002040815,0.005350012,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp629,6723,2.262747078,-0.780858126,11.48720967,0.002042839,0.005354591,0_vs_24,DuxOE,0_vs_24_DuxOE
Ppp1r14a,1367,-0.529486569,3.057833101,11.48173054,0.002047137,0.005364405,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm12526,615,-2.434084041,-0.815712174,11.4783212,0.002049817,0.005370699,0_vs_24,DuxOE,0_vs_24_DuxOE
Tesmin,3912,0.827030153,1.587439925,11.47675503,0.00205105,0.005373199,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm21811,930,0.537555043,2.943918399,11.47538328,0.00205213,0.0053753,0_vs_24,DuxOE,0_vs_24_DuxOE
Depdc5,11774,0.260934988,5.431565598,11.46763714,0.00205824,0.005389845,0_vs_24,DuxOE,0_vs_24_DuxOE
Mdc1,7421,0.188379721,7.460235615,11.46449584,0.002060723,0.005395078,0_vs_24,DuxOE,0_vs_24_DuxOE
Pias2,3587,0.203015258,6.632704844,11.46405034,0.002061076,0.005395078,0_vs_24,DuxOE,0_vs_24_DuxOE
Tax1bp1,9991,0.212811575,6.468164905,11.45938828,0.002064768,0.005404012,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm46447,2046,1.48920582,0.114935418,11.4526941,0.002070082,0.005417187,0_vs_24,DuxOE,0_vs_24_DuxOE
Jak3,5352,-0.339173401,5.023547421,11.45166427,0.002070901,0.005418597,0_vs_24,DuxOE,0_vs_24_DuxOE
Usp48,9686,-0.176008769,9.02216587,11.4508778,0.002071527,0.005419452,0_vs_24,DuxOE,0_vs_24_DuxOE
Atp5o,2259,-0.181158042,7.933014728,11.45054854,0.002071789,0.005419452,0_vs_24,DuxOE,0_vs_24_DuxOE
Tshz1,5848,2.609786873,-0.534023574,11.44941503,0.002072691,0.005421078,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm9821,2034,-0.984932903,1.354157804,11.44839408,0.002073504,0.005422471,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp647,2669,0.925337985,1.260540913,11.44674971,0.002074814,0.005425163,0_vs_24,DuxOE,0_vs_24_DuxOE
Radil,4803,0.333364739,4.367745301,11.44502241,0.002076191,0.005428029,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp263,4521,0.26005077,5.28927483,11.43911176,0.00208091,0.005439632,0_vs_24,DuxOE,0_vs_24_DuxOE
Chmp6,2432,0.412143585,3.694872634,11.43844393,0.002081444,0.005440292,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmem8b,5603,-0.393791118,3.801783831,11.43651293,0.002082989,0.005443594,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc35b1,2223,0.272996711,5.236495951,11.43208617,0.002086535,0.005452124,0_vs_24,DuxOE,0_vs_24_DuxOE
Tarbp2,4549,-0.23158781,6.092170432,11.42982057,0.002088353,0.005456136,0_vs_24,DuxOE,0_vs_24_DuxOE
Pik3r5,5550,-0.814878219,1.667990089,11.42666139,0.00209089,0.005462026,0_vs_24,DuxOE,0_vs_24_DuxOE
Tm7sf3,3438,0.198397024,6.753820617,11.42556913,0.002091768,0.005463581,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm3531,489,-0.434783335,4.219003494,11.42011324,0.002096159,0.005474311,0_vs_24,DuxOE,0_vs_24_DuxOE
Filip1,5221,1.473752741,0.096719164,11.41846051,0.002097491,0.00547665,0_vs_24,DuxOE,0_vs_24_DuxOE
Prr23a3,1817,0.478359333,3.267651648,11.4182993,0.002097621,0.00547665,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp600,4937,0.583892965,2.810079745,11.4111083,0.002103429,0.005491071,0_vs_24,DuxOE,0_vs_24_DuxOE
4933431E20Rik,6821,-0.76945342,1.769419888,11.4106656,0.002103787,0.005491264,0_vs_24,DuxOE,0_vs_24_DuxOE
Yaf2,1873,0.434428907,3.507508871,11.40836913,0.002105645,0.005495373,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm44706,815,-0.949925307,1.284691128,11.40734534,0.002106474,0.005496795,0_vs_24,DuxOE,0_vs_24_DuxOE
Dars2,5195,0.252309879,5.642998038,11.40556041,0.002107921,0.005499827,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm41442,4634,2.042708039,-0.592746865,11.40334586,0.002109717,0.00550377,0_vs_24,DuxOE,0_vs_24_DuxOE
4933402E13Rik,2025,-0.50364655,3.124841997,11.394143,0.002117198,0.005522542,0_vs_24,DuxOE,0_vs_24_DuxOE
Dohh,2048,-0.317289186,4.677861613,11.3911431,0.002119643,0.005528174,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfat,7323,0.510135281,3.061893976,11.38934012,0.002121114,0.005531264,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf25,2181,-0.279620521,5.019146173,11.38646953,0.002123458,0.00553663,0_vs_24,DuxOE,0_vs_24_DuxOE
Irgq,6083,0.535318342,2.901198987,11.38155251,0.00212748,0.005546282,0_vs_24,DuxOE,0_vs_24_DuxOE
4931414P19Rik,3078,0.719218934,2.035621842,11.38124235,0.002127734,0.005546282,0_vs_24,DuxOE,0_vs_24_DuxOE
Grin3a,12275,1.435139286,0.269092181,11.38045042,0.002128383,0.005547225,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm5801,780,-0.47549734,3.271531051,11.37462233,0.002133163,0.005558933,0_vs_24,DuxOE,0_vs_24_DuxOE
Dctn4,11591,0.267945004,5.195443585,11.36902595,0.002137763,0.005570047,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm6627,2386,1.607488401,-0.037447295,11.36873412,0.002138004,0.005570047,0_vs_24,DuxOE,0_vs_24_DuxOE
Asb10,2806,-1.539781248,-0.037722174,11.36494295,0.002141127,0.005577432,0_vs_24,DuxOE,0_vs_24_DuxOE
Rnf149,2838,0.298374912,4.921263019,11.3609758,0.0021444,0.005585206,0_vs_24,DuxOE,0_vs_24_DuxOE
Blcap,3043,-0.250343655,5.472984593,11.35472501,0.002149569,0.005597913,0_vs_24,DuxOE,0_vs_24_DuxOE
Dll1,4219,0.3274675,4.792434477,11.34976084,0.002153683,0.005607872,0_vs_24,DuxOE,0_vs_24_DuxOE
Haus4,2378,-0.221745218,6.050855075,11.34851204,0.002154719,0.005609815,0_vs_24,DuxOE,0_vs_24_DuxOE
Ehd4,4007,-0.243950986,5.722324253,11.34161966,0.002160449,0.005623974,0_vs_24,DuxOE,0_vs_24_DuxOE
Noc3l,3977,0.233858159,5.829549446,11.33887581,0.002162734,0.005629166,0_vs_24,DuxOE,0_vs_24_DuxOE
Qpct,2539,0.362359872,4.061520794,11.33715449,0.002164169,0.005632143,0_vs_24,DuxOE,0_vs_24_DuxOE
Cmklr1,3408,0.346866098,4.317503315,11.33660994,0.002164623,0.005632566,0_vs_24,DuxOE,0_vs_24_DuxOE
Tnrc6b,23677,0.228511608,5.972034759,11.33602606,0.002165111,0.005633076,0_vs_24,DuxOE,0_vs_24_DuxOE
Uaca,5807,0.292415232,4.987757751,11.33477421,0.002166155,0.005635036,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmco4,3596,0.528784377,3.1815333,11.3327487,0.002167847,0.005638678,0_vs_24,DuxOE,0_vs_24_DuxOE
Kifc5b,3700,-0.249535048,6.197305615,11.3140821,0.002183504,0.005678563,0_vs_24,DuxOE,0_vs_24_DuxOE
Nrarp,2582,0.823712908,1.668794683,11.31376813,0.002183769,0.005678563,0_vs_24,DuxOE,0_vs_24_DuxOE
Ccdc162,10197,-0.846330207,1.540153676,11.30720059,0.002189307,0.005692199,0_vs_24,DuxOE,0_vs_24_DuxOE
Adgrd1,8321,1.13399823,0.932007847,11.29774051,0.002197312,0.005712242,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm14322,1254,0.647450597,2.444170717,11.2955184,0.002199197,0.005716373,0_vs_24,DuxOE,0_vs_24_DuxOE
Arl10,1729,-0.548581453,3.014056769,11.29444493,0.002200108,0.005717973,0_vs_24,DuxOE,0_vs_24_DuxOE
Armcx6,2486,0.963060969,1.184918688,11.29400234,0.002200483,0.005718181,0_vs_24,DuxOE,0_vs_24_DuxOE
Appbp2,6463,0.213852357,6.242365314,11.29209978,0.0022021,0.005721338,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm45186,478,-2.680967155,-1.207520794,11.29187515,0.00220229,0.005721338,0_vs_24,DuxOE,0_vs_24_DuxOE
Cdca5,2129,-0.240487739,5.67009675,11.28758508,0.00220594,0.005730048,0_vs_24,DuxOE,0_vs_24_DuxOE
Slc35b3,5798,-0.463585269,3.313392679,11.2829116,0.002209923,0.005739623,0_vs_24,DuxOE,0_vs_24_DuxOE
Pycard,3800,-0.344096631,4.347707063,11.27248628,0.002218835,0.005761997,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm3375,796,-0.31418275,4.606489182,11.27191615,0.002219324,0.005762491,0_vs_24,DuxOE,0_vs_24_DuxOE
Adam9,4115,-0.256595243,5.473174462,11.26937616,0.002221501,0.005767371,0_vs_24,DuxOE,0_vs_24_DuxOE
Clic4,6572,0.181515199,7.574985652,11.26642732,0.002224033,0.005773167,0_vs_24,DuxOE,0_vs_24_DuxOE
Nbeal2,9554,-0.322683421,4.600071269,11.26572371,0.002224637,0.005773961,0_vs_24,DuxOE,0_vs_24_DuxOE
Mtmr3,7588,0.215971266,6.125341286,11.2626729,0.00222726,0.005779992,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13431,823,-2.294205459,-0.922207563,11.26095684,0.002228737,0.005783048,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp976,4995,0.495116308,3.119449112,11.25901334,0.002230411,0.005786615,0_vs_24,DuxOE,0_vs_24_DuxOE
Cand2,5474,-0.544822325,2.944070099,11.25705422,0.002232099,0.005790219,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm35315,3693,0.491181121,3.315933074,11.25229144,0.00223621,0.005800104,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp938,2128,0.596083636,2.808839732,11.25104964,0.002237283,0.00580211,0_vs_24,DuxOE,0_vs_24_DuxOE
Kcnq2,16273,-0.765228623,2.080373037,11.24580226,0.002241824,0.005813106,0_vs_24,DuxOE,0_vs_24_DuxOE
Acsl3,4357,-0.195608946,6.966376826,11.24393375,0.002243444,0.005816525,0_vs_24,DuxOE,0_vs_24_DuxOE
Acss3,7196,1.556707907,0.078205213,11.2388082,0.002247892,0.005827277,0_vs_24,DuxOE,0_vs_24_DuxOE
Arhgdib,1707,-0.764599333,1.981551389,11.23830256,0.002248332,0.005827635,0_vs_24,DuxOE,0_vs_24_DuxOE
Krt79,4753,-1.547440816,0.04080814,11.23777,0.002248795,0.005828053,0_vs_24,DuxOE,0_vs_24_DuxOE
Spink2,788,-1.000475693,1.059514938,11.23491921,0.002251274,0.005833697,0_vs_24,DuxOE,0_vs_24_DuxOE
Txnl4b,1892,1.074935251,1.041398184,11.23184242,0.002253954,0.005839857,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpl36a,1655,-0.190323414,8.926502913,11.2268022,0.00225835,0.005850465,0_vs_24,DuxOE,0_vs_24_DuxOE
Armh2,863,3.123306819,-1.349105733,11.2241532,0.002260665,0.005855676,0_vs_24,DuxOE,0_vs_24_DuxOE
Paip2b,6335,-0.18953449,7.165664395,11.22365847,0.002261097,0.005856011,0_vs_24,DuxOE,0_vs_24_DuxOE
Zbtb4,8117,1.709213232,-0.22995888,11.22226629,0.002262315,0.00585838,0_vs_24,DuxOE,0_vs_24_DuxOE
Rgs10,1711,-0.724996068,2.06432929,11.21987649,0.002264407,0.005862906,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp987,3039,0.729816266,1.997943693,11.21957683,0.002264669,0.005862906,0_vs_24,DuxOE,0_vs_24_DuxOE
Khk,1797,-0.451949077,3.371309897,11.21028819,0.00227282,0.005883221,0_vs_24,DuxOE,0_vs_24_DuxOE
Cog3,5226,-0.198695014,6.633491377,11.2031674,0.002279091,0.005898662,0_vs_24,DuxOE,0_vs_24_DuxOE
Isl1,3959,2.033335293,-0.592687065,11.20080629,0.002281174,0.005903263,0_vs_24,DuxOE,0_vs_24_DuxOE
Ubr2,9814,0.203307796,6.880902953,11.18937143,0.002291292,0.005928653,0_vs_24,DuxOE,0_vs_24_DuxOE
Dnaic2,4568,-0.412229618,3.634070136,11.18877225,0.002291824,0.005929235,0_vs_24,DuxOE,0_vs_24_DuxOE
Coil,3520,0.246103389,5.569730319,11.184561,0.002295563,0.005938115,0_vs_24,DuxOE,0_vs_24_DuxOE
Sult1a1,1507,1.539738791,-0.077883459,11.18264811,0.002297264,0.005941719,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp810,6133,0.733571028,1.891407705,11.179956,0.00229966,0.00594712,0_vs_24,DuxOE,0_vs_24_DuxOE
Rasgef1b,13805,0.802758389,1.676225976,11.16802513,0.00231031,0.005973865,0_vs_24,DuxOE,0_vs_24_DuxOE
Fam91a1,6627,0.202112388,6.951026311,11.1674395,0.002310835,0.005974421,0_vs_24,DuxOE,0_vs_24_DuxOE
Bbs1,7674,0.690391093,2.128982381,11.16453431,0.002313437,0.005980349,0_vs_24,DuxOE,0_vs_24_DuxOE
Svopl,5814,1.608180589,-0.037208275,11.16357025,0.002314301,0.005981609,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm37850,549,-1.036300197,0.962501049,11.16329996,0.002314543,0.005981609,0_vs_24,DuxOE,0_vs_24_DuxOE
Dcst1,5241,2.199874754,-0.815053761,11.15342008,0.002323421,0.006003749,0_vs_24,DuxOE,0_vs_24_DuxOE
Gpr155,6679,0.73234069,1.901140719,11.14616437,0.002329964,0.006019852,0_vs_24,DuxOE,0_vs_24_DuxOE
Spata2l,3591,2.093682387,-0.715280343,11.14536651,0.002330684,0.006020909,0_vs_24,DuxOE,0_vs_24_DuxOE
Mospd2,7914,0.24213835,5.550162488,11.13525935,0.002339835,0.006043408,0_vs_24,DuxOE,0_vs_24_DuxOE
Rpe,3113,-0.206462127,6.47847892,11.13505623,0.002340019,0.006043408,0_vs_24,DuxOE,0_vs_24_DuxOE
Brf1,7788,0.447323834,3.407616979,11.13308664,0.002341807,0.006047218,0_vs_24,DuxOE,0_vs_24_DuxOE
Dcaf11,8070,0.277349348,5.097426704,11.12564042,0.002348579,0.006063241,0_vs_24,DuxOE,0_vs_24_DuxOE
Tpx2,4677,-0.17879918,7.989364169,11.12524275,0.002348942,0.006063241,0_vs_24,DuxOE,0_vs_24_DuxOE
Tmem109,3798,-0.347451854,4.192610689,11.12505805,0.00234911,0.006063241,0_vs_24,DuxOE,0_vs_24_DuxOE
Trmt9b,6387,1.194819599,0.638121238,11.12488599,0.002349267,0.006063241,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm18537,1523,2.203052375,-0.814734338,11.12425734,0.00234984,0.00606391,0_vs_24,DuxOE,0_vs_24_DuxOE
Mvb12a,3077,-0.241165959,5.58949762,11.12203451,0.002351867,0.006068331,0_vs_24,DuxOE,0_vs_24_DuxOE
Adamts4,4810,0.749201621,1.85967365,11.11199058,0.002361049,0.00609121,0_vs_24,DuxOE,0_vs_24_DuxOE
Ice2,7736,0.296238442,5.153845238,11.10968275,0.002363164,0.006095854,0_vs_24,DuxOE,0_vs_24_DuxOE
Paqr9,8367,-1.004787742,1.148828838,11.10864224,0.002364119,0.006097502,0_vs_24,DuxOE,0_vs_24_DuxOE
Trip10,3180,-0.283303291,5.137777684,11.10805646,0.002364656,0.006098074,0_vs_24,DuxOE,0_vs_24_DuxOE
Snord49a,72,-0.92515958,1.477411449,11.10008898,0.00237198,0.006115351,0_vs_24,DuxOE,0_vs_24_DuxOE
Vsig8,1879,-1.290411523,0.650856183,11.10007988,0.002371988,0.006115351,0_vs_24,DuxOE,0_vs_24_DuxOE
Bglap3,2629,0.527987091,2.853543964,11.09747901,0.002374384,0.006120712,0_vs_24,DuxOE,0_vs_24_DuxOE
Gabarapl2,2325,-0.225858112,6.028996506,11.09647355,0.002375311,0.006122285,0_vs_24,DuxOE,0_vs_24_DuxOE
Kcnj12,2750,0.942450554,1.202609859,11.09572281,0.002376003,0.006123253,0_vs_24,DuxOE,0_vs_24_DuxOE
2010110K18Rik,2852,1.284550744,0.437108398,11.09298397,0.002378531,0.00612895,0_vs_24,DuxOE,0_vs_24_DuxOE
Ap1m2,3140,-0.207131122,6.357216681,11.08626074,0.002384748,0.006144152,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm14421,1958,1.823805019,-0.349375134,11.08498249,0.002385933,0.006146383,0_vs_24,DuxOE,0_vs_24_DuxOE
Zfp324,4776,2.094090683,-0.563468305,11.08079183,0.002389819,0.006155575,0_vs_24,DuxOE,0_vs_24_DuxOE
Tab3,6639,0.288941435,4.891032419,11.06991858,0.002399934,0.006180806,0_vs_24,DuxOE,0_vs_24_DuxOE
Kcns3,3164,1.198135614,0.599942354,11.06913923,0.002400661,0.006181854,0_vs_24,DuxOE,0_vs_24_DuxOE
Nim1k,8466,1.19203691,0.600603013,11.06874558,0.002401028,0.006181976,0_vs_24,DuxOE,0_vs_24_DuxOE
4931413K12Rik,1282,-1.251627094,0.450310057,11.06377048,0.002405674,0.006192533,0_vs_24,DuxOE,0_vs_24_DuxOE
Usp49,8581,0.546817369,2.835093726,11.06366912,0.002405769,0.006192533,0_vs_24,DuxOE,0_vs_24_DuxOE
Pou4f3,2399,-1.087647577,0.836738372,11.06312835,0.002406275,0.00619301,0_vs_24,DuxOE,0_vs_24_DuxOE
Chadl,5257,-0.739297259,1.842081892,11.06053569,0.0024087,0.006198428,0_vs_24,DuxOE,0_vs_24_DuxOE
Rab20,1392,1.0593659,0.848378756,11.05974416,0.002409441,0.006199509,0_vs_24,DuxOE,0_vs_24_DuxOE
Chchd5,1727,-0.283600726,5.095848696,11.05730837,0.002411724,0.006204137,0_vs_24,DuxOE,0_vs_24_DuxOE
Mpv17l,3760,0.411966641,3.702664766,11.05713937,0.002411882,0.006204137,0_vs_24,DuxOE,0_vs_24_DuxOE
Pde12,7725,0.259287434,5.359508796,11.05535169,0.002413558,0.006207624,0_vs_24,DuxOE,0_vs_24_DuxOE
Elovl4,3026,0.388488466,3.93441731,11.04634053,0.002422028,0.006228579,0_vs_24,DuxOE,0_vs_24_DuxOE
Col27a1,13022,0.823935369,1.548060222,11.04511458,0.002423183,0.00623072,0_vs_24,DuxOE,0_vs_24_DuxOE
Trim2,19751,0.413613603,3.747578573,11.04420308,0.002424042,0.006232099,0_vs_24,DuxOE,0_vs_24_DuxOE
Rad54l2,11828,0.217261884,6.17351842,11.04229842,0.002425838,0.006235887,0_vs_24,DuxOE,0_vs_24_DuxOE
Glg1,7090,-0.185820608,7.484844417,11.0415614,0.002426533,0.006236845,0_vs_24,DuxOE,0_vs_24_DuxOE
Ndufb2,5628,-0.517331573,3.022337294,11.04012781,0.002427886,0.006239493,0_vs_24,DuxOE,0_vs_24_DuxOE
Myh9,12928,-0.178042158,8.997613218,11.03853195,0.002429394,0.006242537,0_vs_24,DuxOE,0_vs_24_DuxOE
Mitf,6196,0.529380911,2.829483348,11.0343001,0.002433395,0.00625198,0_vs_24,DuxOE,0_vs_24_DuxOE
Tgfa,6490,0.62291256,2.370658396,11.03396186,0.002433715,0.00625198,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm13509,1308,-0.414422856,3.647244483,11.03185038,0.002435715,0.006256286,0_vs_24,DuxOE,0_vs_24_DuxOE
Kat5,3509,-0.28579385,4.90635663,11.03119647,0.002436335,0.006257046,0_vs_24,DuxOE,0_vs_24_DuxOE
Plppr3,4357,-0.41854157,3.61131368,11.02797092,0.002439394,0.00626407,0_vs_24,DuxOE,0_vs_24_DuxOE
Wipf3,7114,-0.481819927,3.488033211,11.0237105,0.00244344,0.006273628,0_vs_24,DuxOE,0_vs_24_DuxOE
Cdk5rap3,3812,-0.200651656,6.648037244,11.02290371,0.002444207,0.006274764,0_vs_24,DuxOE,0_vs_24_DuxOE
Rusc2,7923,0.36585358,4.024363669,11.01755455,0.0024493,0.006287003,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm11961,1562,-1.487687183,0.001844819,11.01612539,0.002450663,0.006289666,0_vs_24,DuxOE,0_vs_24_DuxOE
Acvrl1,4265,-0.573046665,2.76218584,11.01506961,0.00245167,0.006291415,0_vs_24,DuxOE,0_vs_24_DuxOE
Man2b2,3528,0.320403448,4.631215683,11.01390943,0.002452777,0.006293421,0_vs_24,DuxOE,0_vs_24_DuxOE
Mat2a,4486,-0.188849973,7.57580494,11.00594435,0.002460393,0.006311288,0_vs_24,DuxOE,0_vs_24_DuxOE
Arhgap33,5336,-0.608643942,2.432544887,11.0036365,0.002462605,0.006316122,0_vs_24,DuxOE,0_vs_24_DuxOE
Snap91,9126,0.636590829,2.576257527,11.00110207,0.002465036,0.006321519,0_vs_24,DuxOE,0_vs_24_DuxOE
Akap12,6728,0.169208256,9.426742727,11.00067779,0.002465443,0.006321725,0_vs_24,DuxOE,0_vs_24_DuxOE
E130308A19Rik,12734,0.342575263,4.274280572,10.99817853,0.002467844,0.00632704,0_vs_24,DuxOE,0_vs_24_DuxOE
Snrpn,2159,-0.260419854,5.445551231,10.99301927,0.002472807,0.006338924,0_vs_24,DuxOE,0_vs_24_DuxOE
Rassf3,3826,-0.261595173,5.243419147,10.99261519,0.002473196,0.006339081,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm16210,610,-2.300312918,-0.921904935,10.98642727,0.002479164,0.006353535,0_vs_24,DuxOE,0_vs_24_DuxOE
Poll,2324,-0.307831032,4.615921418,10.98600311,0.002479573,0.006353742,0_vs_24,DuxOE,0_vs_24_DuxOE
Prmt5,3958,-0.17985892,7.608545606,10.98346236,0.002482029,0.006359191,0_vs_24,DuxOE,0_vs_24_DuxOE
Mpdz,12437,-0.46477294,3.261323083,10.98294925,0.002482525,0.006359619,0_vs_24,DuxOE,0_vs_24_DuxOE
Epb41l4b,8858,-0.383195411,3.818320962,10.97895452,0.002486391,0.00636868,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm45399,1016,-1.97839908,-0.59314487,10.9782611,0.002487063,0.006369557,0_vs_24,DuxOE,0_vs_24_DuxOE
3110040N11Rik,1231,-0.387040668,3.946250662,10.97635806,0.002488908,0.006373437,0_vs_24,DuxOE,0_vs_24_DuxOE
Impa1,5437,-0.238523915,5.812797796,10.97592674,0.002489326,0.006373664,0_vs_24,DuxOE,0_vs_24_DuxOE
Vezf1,4601,-0.256225762,5.365188195,10.97135397,0.002493766,0.006383025,0_vs_24,DuxOE,0_vs_24_DuxOE
Ppm1b,5251,0.182975471,7.372403581,10.97133203,0.002493787,0.006383025,0_vs_24,DuxOE,0_vs_24_DuxOE
Lgalsl,4115,0.361338316,4.050363455,10.97114131,0.002493973,0.006383025,0_vs_24,DuxOE,0_vs_24_DuxOE
Gstm7,1601,-0.888336142,1.362038477,10.9702891,0.002494801,0.0063843,0_vs_24,DuxOE,0_vs_24_DuxOE
Piga,6385,-0.224051929,6.179846697,10.96260592,0.002502283,0.006402599,0_vs_24,DuxOE,0_vs_24_DuxOE
Hnrnph1,5842,-0.175574616,8.353876281,10.96199986,0.002502874,0.00640319,0_vs_24,DuxOE,0_vs_24_DuxOE
Apmap,2428,0.319007115,4.43420497,10.96168995,0.002503177,0.00640319,0_vs_24,DuxOE,0_vs_24_DuxOE
Cetn3,3113,-0.245823021,5.564868864,10.95833801,0.00250645,0.006409992,0_vs_24,DuxOE,0_vs_24_DuxOE
Pik3c2a,11133,0.284788536,4.933918087,10.9582877,0.002506499,0.006409992,0_vs_24,DuxOE,0_vs_24_DuxOE
Cbr3,1254,-0.695983378,2.034744739,10.95464225,0.002510064,0.00641826,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43145,628,-3.128104396,-1.301012167,10.94884452,0.002515745,0.006431085,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm49310,3023,-3.128104396,-1.301012167,10.94884452,0.002515745,0.006431085,0_vs_24,DuxOE,0_vs_24_DuxOE
Ebp,2310,0.259919589,5.290715479,10.9431348,0.002521353,0.00644457,0_vs_24,DuxOE,0_vs_24_DuxOE
Alg10b,6644,-0.200457118,6.586261748,10.9418804,0.002522587,0.006446872,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm41115,308,-1.776830321,-0.230905525,10.94101779,0.002523436,0.006448189,0_vs_24,DuxOE,0_vs_24_DuxOE
Cyb5rl,7430,0.805693492,1.656581164,10.93764137,0.002526762,0.006455304,0_vs_24,DuxOE,0_vs_24_DuxOE
Gm43581,2864,2.473915804,-1.077935431,10.93751298,0.002526889,0.006455304,0_vs_24,DuxOE,0_vs_24_DuxOE
